CustomerID,VehicleID,VehicleMake,VehicleModel,VehicleYOM
Cust32580,Vehicle35898,Dodge,RAM,2012
Cust32581,Vehicle31554,Dodge,Jetta,2007
Cust32582,Vehicle5331,Volkswagen,Jetta,2004
Cust32583,Vehicle1775,Volkswagen,Jetta,2008
Cust32584,Vehicle13436,Dodge,RAM,2008
Cust32585,Vehicle18800,Suburu,Legacy,2011
Cust32587,Vehicle30417,Suburu,Legacy,2002
Cust32588,Vehicle14707,Toyota,Camry,1997
Cust32589,Vehicle1486,Suburu,MDX,2004
Cust3259,Vehicle14343,Nissan,Tahoe,2012
Cust32594,Vehicle13739,Suburu,Legacy,2002
Cust32596,Vehicle30044,Jeep,Wrangler,2004
Cust32597,Vehicle31451,Toyota,Corolla,2014
Cust32598,Vehicle36870,Jeep,Wrangler,2012
Cust32599,Vehicle17182,Saab,Corolla,2012
Cust3260,Vehicle28886,Nissan,Maxima,2013
Cust32601,Vehicle34366,Toyota,Wrangler,2003
Cust32602,Vehicle23670,Toyota,93,2012
Cust32603,Vehicle36142,Toyota,93,2009
Cust32604,Vehicle7150,Toyota,Corolla,2015
Cust32605,Vehicle8186,Jeep,Wrangler,1996
Cust32608,Vehicle28729,Saab,Wrangler,2006
Cust32609,Vehicle22840,Jeep,Wrangler,1995
Cust3261,Vehicle18527,Toyota,Civic,2006
Cust32610,Vehicle15453,Jeep,Wrangler,1997
Cust32611,Vehicle5580,Audi,A3,1998
Cust32612,Vehicle20717,Jeep,92x,2001
Cust32613,Vehicle34490,Audi,A3,1997
Cust32614,Vehicle2949,Suburu,Civic,2000
Cust32615,Vehicle7674,Suburu,Civic,2001
Cust32616,Vehicle13844,Accura,Civic,1997
Cust32617,Vehicle11608,Audi,Civic,1998
Cust32618,Vehicle36840,Audi,A3,1998
Cust32619,Vehicle8832,Honda,MDX,1997
Cust3262,Vehicle11525,Toyota,Camry,2007
Cust32621,Vehicle20838,Honda,Civic,2004
Cust32623,Vehicle23283,Suburu,Legacy,2013
Cust32624,Vehicle17673,Chevrolet,Malibu,2014
Cust32625,Vehicle33026,Suburu,Malibu,2014
Cust32627,Vehicle31678,Suburu,Malibu,2014
Cust32628,Vehicle33105,Saab,Malibu,2007
Cust32629,Vehicle32862,Nissan,Malibu,2013
Cust3263,Vehicle10374,Dodge,92x,2000
Cust32631,Vehicle38654,Chevrolet,Legacy,2013
Cust32632,Vehicle35449,Jeep,Jetta,2012
Cust32633,Vehicle30092,Jeep,Fusion,2013
Cust32634,Vehicle26069,Volkswagen,Jetta,2010
Cust32635,Vehicle1992,Jeep,Camry,2013
Cust32636,Vehicle20680,Jeep,Camry,2013
Cust32637,Vehicle18055,Jeep,Grand Cherokee,2011
Cust32638,Vehicle13392,Toyota,Camry,2012
Cust32639,Vehicle30227,Jeep,Grand Cherokee,2013
Cust3264,Vehicle16496,Saab,95,2002
Cust32640,Vehicle18142,Jeep,Jetta,2010
Cust32641,Vehicle25931,Accura,CRV,2004
Cust32642,Vehicle1457,Accura,TL,2001
Cust32643,Vehicle24250,Accura,CRV,2003
Cust32646,Vehicle32646,Honda,CRV,2003
Cust32648,Vehicle27902,Accura,TL,2002
Cust32649,Vehicle22656,Honda,TL,2002
Cust3265,Vehicle20165,Saab,95,1998
Cust32652,Vehicle30890,Nissan,Pathfinder,2012
Cust32653,Vehicle11564,Volkswagen,Jetta,2003
Cust32655,Vehicle26939,Nissan,Pathfinder,2012
Cust32656,Vehicle16442,Dodge,RAM,2011
Cust32657,Vehicle32438,Volkswagen,Pathfinder,2004
Cust32658,Vehicle20855,Dodge,RAM,2011
Cust32659,Vehicle18152,???,Passat,2012
Cust3266,Vehicle11601,Volkswagen,Passat,2000
Cust32661,Vehicle16110,Nissan,Pathfinder,2013
Cust32662,Vehicle15370,Volkswagen,Highlander,2009
Cust32663,Vehicle4869,Honda,Passat,2011
Cust32665,Vehicle13803,Toyota,Passat,2012
Cust32667,Vehicle13281,Honda,Passat,2009
Cust32668,Vehicle9038,Audi,A3,2001
Cust32669,Vehicle26697,Audi,A3,2000
Cust32672,Vehicle6240,Honda,Civic,2007
Cust32673,Vehicle3477,Honda,A3,1999
Cust32674,Vehicle15097,Honda,A3,1997
Cust32675,Vehicle6937,Nissan,Civic,2000
Cust32676,Vehicle9037,Honda,Grand Cherokee,1997
Cust32677,Vehicle24172,Honda,Accord,2004
Cust32678,Vehicle39384,Honda,Accord,2008
Cust3268,Vehicle23724,Mercedes,C300,2001
Cust32680,Vehicle36906,Audi,Accord,2003
Cust32681,Vehicle11971,Jeep,Wrangler,2005
Cust32682,Vehicle30107,Honda,MDX,2006
Cust32683,Vehicle15646,Jeep,Wrangler,2006
Cust32684,Vehicle22950,Honda,Accord,2008
Cust32685,Vehicle7621,Jeep,Wrangler,2006
Cust32687,Vehicle27569,Volkswagen,Passat,2014
Cust32688,Vehicle14342,Accura,Passat,2013
Cust32689,Vehicle31080,Volkswagen,Passat,2012
Cust3269,Vehicle27236,BMW,ML350,2003
Cust32690,Vehicle14422,Accura,Passat,2009
Cust32692,Vehicle4492,Mercedes,ML350,2000
Cust32694,Vehicle36653,Volkswagen,ML350,1999
Cust32696,Vehicle3200,Nissan,Pathfinder,2000
Cust32697,Vehicle34083,Suburu,Impreza,1998
Cust32698,Vehicle23031,Nissan,Pathfinder,2006
Cust32699,Vehicle17142,Suburu,Pathfinder,2000
Cust3270,Vehicle34381,Dodge,ML350,1999
Cust32700,Vehicle17413,Dodge,Impreza,1996
Cust32701,Vehicle21951,Dodge,Impreza,1996
Cust32702,Vehicle11274,Dodge,Impreza,1996
Cust32703,Vehicle27150,Suburu,Impreza,2002
Cust32704,Vehicle7453,Honda,A5,2000
Cust32705,Vehicle16172,Suburu,Forrestor,2000
Cust32707,Vehicle33073,Audi,ML350,2013
Cust32708,Vehicle18913,Honda,A5,2002
Cust32709,Vehicle34036,Suburu,A5,2000
Cust3271,Vehicle38760,Volkswagen,Ultima,2005
Cust32711,Vehicle10975,Audi,ML350,2000
Cust32713,Vehicle37950,Accura,MDX,2012
Cust32714,Vehicle8773,Accura,E400,2010
Cust32715,Vehicle5171,Volkswagen,E400,2002
Cust32717,Vehicle28035,Saab,95,2006
Cust32718,Vehicle16467,Accura,E400,2009
Cust32719,Vehicle18196,Volkswagen,Passat,2006
Cust3272,Vehicle39413,Volkswagen,Ultima,2005
Cust32720,Vehicle34116,Saab,E400,2006
Cust32721,Vehicle27415,Saab,95,2002
Cust32722,Vehicle29019,Dodge,RAM,2003
Cust32723,Vehicle38388,Dodge,RAM,2010
Cust32724,Vehicle24884,Dodge,RAM,1999
Cust32726,Vehicle35264,Saab,95,2004
Cust32728,Vehicle35947,Dodge,RAM,2009
Cust32729,Vehicle30259,Dodge,RAM,2006
Cust3273,Vehicle25201,Dodge,Maxima,2000
Cust32731,Vehicle22011,Accura,RSX,2004
Cust32732,Vehicle12962,Accura,MDX,2008
Cust32733,Vehicle25865,Accura,RSX,2006
Cust32734,Vehicle39649,Toyota,RSX,2007
Cust32737,Vehicle8154,Toyota,Camry,2002
Cust32738,Vehicle24138,Accura,RSX,2008
Cust32739,Vehicle6508,Accura,RSX,2008
Cust3274,Vehicle17234,Dodge,RAM,2012
Cust32740,Vehicle22503,Nissan,3 Series,2012
Cust32741,Vehicle2153,BMW,Pathfinder,2010
Cust32743,Vehicle30300,Jeep,Wrangler,2009
Cust32744,Vehicle16660,Jeep,Wrangler,2010
Cust32746,Vehicle18444,Nissan,Pathfinder,2005
Cust32747,Vehicle23867,BMW,3 Series,2011
Cust32748,Vehicle36942,Jeep,Pathfinder,2012
Cust3275,Vehicle6784,Dodge,RAM,2014
Cust32750,Vehicle30105,Audi,A3,2011
Cust32751,Vehicle4311,Audi,A5,2008
Cust32752,Vehicle22193,Audi,A3,2009
Cust32756,Vehicle9533,Audi,A3,2009
Cust32757,Vehicle9375,Audi,C300,2014
Cust32758,Vehicle25147,Toyota,Camry,2005
Cust32759,Vehicle37560,Toyota,Camry,2005
Cust32760,Vehicle21140,Toyota,Camry,2004
Cust32762,Vehicle37056,Toyota,Camry,2012
Cust32764,Vehicle9214,Toyota,Camry,2008
Cust32769,Vehicle32918,Dodge,Neon,1997
Cust3277,Vehicle14165,Mercedes,ML350,2000
Cust32770,Vehicle9205,Saab,92x,1997
Cust32773,Vehicle27875,Saab,92x,1999
Cust32774,Vehicle38632,Saab,92x,1996
Cust32776,Vehicle38086,Ford,F150,2002
Cust32777,Vehicle14299,Mercedes,F150,2006
Cust32778,Vehicle31532,Ford,F150,2006
Cust32779,Vehicle38567,Ford,F150,2012
Cust3278,Vehicle10202,Mercedes,Silverado,1997
Cust32780,Vehicle29696,Ford,F150,1999
Cust32782,Vehicle33614,Mercedes,F150,2004
Cust32783,Vehicle9334,Dodge,Neon,2008
Cust32784,Vehicle31582,Ford,E400,2004
Cust32785,Vehicle17788,Volkswagen,Jetta,2004
Cust32788,Vehicle12489,Audi,CRV,2008
Cust3279,Vehicle9895,Audi,F150,2012
Cust32790,Vehicle31752,Suburu,Legacy,2007
Cust32791,Vehicle25545,Honda,A3,2008
Cust32792,Vehicle35460,Honda,A3,2010
Cust32793,Vehicle18332,Audi,Legacy,2006
Cust32795,Vehicle37492,Ford,F150,2000
Cust32796,Vehicle3439,Dodge,RAM,1999
Cust32797,Vehicle9090,Ford,F150,2000
Cust32798,Vehicle14572,Saab,Neon,1996
Cust32799,Vehicle17331,Saab,95,2001
Cust3280,Vehicle30839,Ford,F150,2012
Cust32800,Vehicle24121,Saab,RAM,2000
Cust32801,Vehicle35344,Saab,Neon,1998
Cust32803,Vehicle28569,Suburu,Impreza,2003
Cust32804,Vehicle7268,Toyota,Highlander,2002
Cust32805,Vehicle1738,Toyota,Highlander,2009
Cust32806,Vehicle3232,Audi,Highlander,2011
Cust32807,Vehicle16742,Suburu,Impreza,2006
Cust32808,Vehicle16128,Toyota,Highlander,2007
Cust32809,Vehicle12258,Toyota,Highlander,2009
Cust3281,Vehicle25491,Dodge,X6,2010
Cust32810,Vehicle26348,Toyota,Highlander,2009
Cust32811,Vehicle23755,Toyota,Highlander,2009
Cust32812,Vehicle7971,Audi,A3,2012
Cust32814,Vehicle1745,Suburu,Maxima,2011
Cust32815,Vehicle37200,Nissan,A3,2007
Cust32816,Vehicle2380,Nissan,A3,2010
Cust32817,Vehicle2756,Audi,A3,2012
Cust32818,Vehicle22468,Audi,A3,2007
Cust32819,Vehicle37109,Nissan,Maxima,2006
Cust3282,Vehicle37919,Dodge,RAM,2012
Cust32820,Vehicle2691,Suburu,Maxima,2011
Cust32821,Vehicle5932,BMW,Legacy,2002
Cust32822,Vehicle27732,BMW,3 Series,2005
Cust32823,Vehicle30823,Suburu,Legacy,2007
Cust32824,Vehicle34618,Suburu,M5,2013
Cust32828,Vehicle28817,Suburu,3 Series,2009
Cust32829,Vehicle31905,Suburu,Legacy,2007
Cust3283,Vehicle3404,Nissan,Wrangler,2006
Cust32830,Vehicle26738,Chevrolet,Silverado,1996
Cust32831,Vehicle15965,Nissan,Maxima,2014
Cust32833,Vehicle27667,Accura,TL,2013
Cust32834,Vehicle28053,Accura,Maxima,2014
Cust32835,Vehicle28619,Accura,TL,2012
Cust32836,Vehicle9044,Accura,Maxima,2014
Cust32837,Vehicle18095,Accura,TL,2014
Cust32838,Vehicle4923,Chevrolet,TL,2005
Cust32839,Vehicle9766,Volkswagen,Passat,2007
Cust3284,Vehicle23879,Chevrolet,Silverado,2001
Cust32840,Vehicle30566,Nissan,Forrestor,2013
Cust32841,Vehicle3787,Nissan,Pathfinder,2007
Cust32842,Vehicle28040,Nissan,Pathfinder,2009
Cust32843,Vehicle9035,Audi,A3,2008
Cust32847,Vehicle36958,Nissan,Forrestor,2014
Cust32848,Vehicle12391,Chevrolet,Tahoe,2013
Cust32849,Vehicle28299,Jeep,Wrangler,2008
Cust3285,Vehicle21085,BMW,Tahoe,2011
Cust32850,Vehicle36357,Suburu,Impreza,2010
Cust32852,Vehicle39487,Chevrolet,Impreza,2013
Cust32854,Vehicle21763,Suburu,Impreza,2010
Cust32855,Vehicle24591,Jeep,Impreza,2010
Cust32857,Vehicle18148,Suburu,RSX,1997
Cust32858,Vehicle14480,Accura,Legacy,2000
Cust32859,Vehicle15130,Accura,RSX,1999
Cust3286,Vehicle18495,BMW,X6,2010
Cust32860,Vehicle16061,Accura,A5,2001
Cust32861,Vehicle20378,Accura,RSX,2000
Cust32862,Vehicle36929,Accura,RSX,2008
Cust32863,Vehicle34798,Suburu,RSX,2004
Cust32864,Vehicle30143,Accura,RSX,2000
Cust32865,Vehicle10097,Suburu,Legacy,2005
Cust32866,Vehicle30604,Toyota,Corolla,2006
Cust32868,Vehicle17292,Ford,Escape,2006
Cust32869,Vehicle28549,Ford,Escape,2004
Cust32870,Vehicle37863,Ford,Escape,1998
Cust32872,Vehicle13430,Ford,Escape,2003
Cust32874,Vehicle14072,Ford,Escape,2007
Cust32875,Vehicle20721,Toyota,Camry,2001
Cust32876,Vehicle15810,Toyota,95,2003
Cust32877,Vehicle17072,Toyota,95,2004
Cust32878,Vehicle24041,Toyota,Camry,2009
Cust32879,Vehicle23975,Toyota,Camry,2008
Cust3288,Vehicle38073,Ford,Escape,2011
Cust32880,Vehicle13777,Toyota,Camry,2006
Cust32882,Vehicle9741,Toyota,Camry,2008
Cust32883,Vehicle12916,Toyota,Camry,2008
Cust32885,Vehicle36973,Dodge,92x,2005
Cust32887,Vehicle34380,Ford,Neon,2006
Cust32891,Vehicle9034,Saab,Neon,2009
Cust32892,Vehicle10812,Saab,95,2012
Cust32893,Vehicle29836,Accura,Malibu,1998
Cust32894,Vehicle36839,Chevrolet,TL,2002
Cust32895,Vehicle30773,Accura,3 Series,2011
Cust32896,Vehicle18472,Accura,Malibu,2001
Cust32897,Vehicle32271,Suburu,TL,2003
Cust32899,Vehicle39416,Accura,3 Series,2004
Cust3290,Vehicle23104,Volkswagen,Passat,2005
Cust32900,Vehicle35926,Accura,TL,2007
Cust32901,Vehicle19476,Accura,TL,2011
Cust32902,Vehicle15437,Toyota,Corolla,2005
Cust32904,Vehicle6055,Toyota,Tahoe,2005
Cust32906,Vehicle25612,Audi,Corolla,2004
Cust32908,Vehicle9807,Toyota,Corolla,2005
Cust32909,Vehicle38875,Toyota,Corolla,2006
Cust3291,Vehicle9232,Dodge,Civic,1999
Cust32910,Vehicle37885,Toyota,Corolla,2005
Cust32911,Vehicle24627,BMW,RSX,2000
Cust32916,Vehicle37640,BMW,3 Series,1997
Cust32917,Vehicle29649,BMW,C300,2012
Cust32918,Vehicle17365,BMW,3 Series,2000
Cust32919,Vehicle11270,Chevrolet,3 Series,2008
Cust32920,Vehicle30911,Suburu,Corolla,2001
Cust32921,Vehicle11983,Suburu,Impreza,2010
Cust32923,Vehicle3907,Suburu,Impreza,2011
Cust32924,Vehicle4809,Toyota,Impreza,2014
Cust32927,Vehicle1407,Suburu,Impreza,2002
Cust32928,Vehicle33779,Toyota,Corolla,2012
Cust32929,Vehicle23310,Jeep,Grand Cherokee,2003
Cust3293,Vehicle8935,BMW,F150,1996
Cust32930,Vehicle22751,Audi,Silverado,1995
Cust32931,Vehicle36454,Ford,A3,2001
Cust32932,Vehicle39026,Audi,Escape,1999
Cust32933,Vehicle3419,Audi,A3,1997
Cust32934,Vehicle3542,Jeep,A3,2004
Cust32935,Vehicle37704,Audi,A3,1995
Cust32936,Vehicle38528,Audi,Silverado,1996
Cust3294,Vehicle10931,Ford,F150,1996
Cust32940,Vehicle1431,Suburu,Legacy,1998
Cust32941,Vehicle14302,Nissan,Legacy,2002
Cust32942,Vehicle21603,Suburu,Neon,2001
Cust32943,Vehicle17083,Suburu,Neon,2001
Cust32944,Vehicle9210,Suburu,Legacy,1999
Cust32946,Vehicle7898,Suburu,Legacy,2003
Cust32947,Vehicle25033,Accura,Wrangler,2006
Cust32948,Vehicle18115,Jeep,Ultima,2007
Cust32949,Vehicle2352,Jeep,Wrangler,2010
Cust32951,Vehicle34940,Jeep,Ultima,2006
Cust32952,Vehicle4826,Nissan,Wrangler,2006
Cust32954,Vehicle18789,Jeep,Wrangler,2012
Cust32956,Vehicle23578,BMW,Malibu,2009
Cust32963,Vehicle10376,BMW,Malibu,2003
Cust32965,Vehicle26184,Dodge,RAM,2010
Cust32966,Vehicle15344,Dodge,RAM,2010
Cust32967,Vehicle28642,Dodge,RAM,2011
Cust32968,Vehicle31996,Dodge,RAM,2008
Cust32969,Vehicle17316,Dodge,RAM,2009
Cust3297,Vehicle18619,Dodge,RAM,2014
Cust32971,Vehicle34364,Dodge,RAM,2012
Cust32973,Vehicle34128,Dodge,RAM,2011
Cust32974,Vehicle25200,Mercedes,E400,2004
Cust32976,Vehicle2313,Chevrolet,E400,2004
Cust32977,Vehicle15198,Mercedes,X5,2005
Cust32978,Vehicle33113,BMW,X5,2005
Cust32979,Vehicle8696,Mercedes,E400,2003
Cust3298,Vehicle3359,Volkswagen,Jetta,2013
Cust32980,Vehicle36165,Suburu,Forrestor,2004
Cust32982,Vehicle38248,Suburu,E400,2004
Cust32984,Vehicle13356,Chevrolet,Highlander,2014
Cust32985,Vehicle17370,BMW,3 Series,2013
Cust32986,Vehicle27602,Toyota,Tahoe,2013
Cust32987,Vehicle1607,Toyota,Highlander,2013
Cust32988,Vehicle25657,Chevrolet,Highlander,2014
Cust32989,Vehicle31875,Audi,Highlander,2011
Cust3299,Vehicle1417,Honda,95,2009
Cust32992,Vehicle24562,Accura,M5,2008
Cust32993,Vehicle28778,BMW,MDX,2011
Cust32994,Vehicle2229,Accura,Forrestor,2002
Cust32996,Vehicle15792,BMW,MDX,2008
Cust32997,Vehicle29481,Accura,MDX,2002
Cust32998,Vehicle9402,Accura,Forrestor,2002
Cust3300,Vehicle10604,Mercedes,C300,2004
Cust33002,Vehicle3683,Honda,Civic,2011
Cust33003,Vehicle19128,Ford,Civic,2013
Cust33004,Vehicle19078,Honda,Escape,2013
Cust33005,Vehicle25610,Honda,Escape,2011
Cust33006,Vehicle28574,Mercedes,Civic,2010
Cust33007,Vehicle26367,Mercedes,C300,2010
Cust3301,Vehicle10246,Ford,Escape,2011
Cust33012,Vehicle16531,Audi,A5,1996
Cust33015,Vehicle2784,Volkswagen,F150,2010
Cust33016,Vehicle15473,Ford,Passat,2006
Cust33018,Vehicle36748,Volkswagen,Passat,1995
Cust33020,Vehicle1427,Mercedes,C300,2002
Cust33021,Vehicle36594,Mercedes,F150,2002
Cust33022,Vehicle22214,Mercedes,C300,1999
Cust33023,Vehicle29591,Audi,C300,2002
Cust33024,Vehicle13867,Mercedes,A3,2004
Cust33027,Vehicle14158,Mercedes,C300,1998
Cust3303,Vehicle20211,Dodge,Fusion,2009
Cust33030,Vehicle36671,Volkswagen,Jetta,2006
Cust33031,Vehicle36069,Nissan,Pathfinder,1999
Cust33032,Vehicle11852,Nissan,Pathfinder,2000
Cust33034,Vehicle22441,Ford,Pathfinder,2003
Cust33035,Vehicle36406,Nissan,Pathfinder,1998
Cust33036,Vehicle6657,Nissan,Pathfinder,2005
Cust33037,Vehicle20178,Nissan,Maxima,2005
Cust33038,Vehicle27379,BMW,M5,2005
Cust33039,Vehicle8523,Suburu,M5,2004
Cust33041,Vehicle38146,BMW,M5,2007
Cust33043,Vehicle10515,BMW,Legacy,2006
Cust33045,Vehicle26708,BMW,M5,2008
Cust33046,Vehicle2615,Suburu,Corolla,2000
Cust33047,Vehicle12812,Toyota,Impreza,2000
Cust33049,Vehicle8424,Toyota,Corolla,1998
Cust3305,Vehicle26910,Mercedes,C300,2012
Cust33051,Vehicle31247,Toyota,Impreza,2000
Cust33052,Vehicle5209,Toyota,Corolla,1999
Cust33053,Vehicle5284,Saab,Corolla,2000
Cust33055,Vehicle36692,Honda,Civic,2013
Cust33056,Vehicle15917,Suburu,Wrangler,2000
Cust33057,Vehicle10149,Honda,Forrestor,2013
Cust33058,Vehicle16372,Jeep,Wrangler,1999
Cust3306,Vehicle10651,Mercedes,RAM,2013
Cust33060,Vehicle25446,Honda,Civic,2002
Cust33061,Vehicle1877,Suburu,Wrangler,2000
Cust33062,Vehicle2271,Suburu,Wrangler,1999
Cust33063,Vehicle5738,Suburu,Legacy,2004
Cust33064,Vehicle34779,Ford,F150,2007
Cust33066,Vehicle18921,Ford,F150,2011
Cust33067,Vehicle20827,Ford,Silverado,2012
Cust33069,Vehicle7593,Ford,F150,2009
Cust3307,Vehicle10509,Chevrolet,Silverado,2005
Cust33070,Vehicle34545,Chevrolet,F150,2013
Cust33071,Vehicle13179,Ford,Silverado,2012
Cust33072,Vehicle3972,Chevrolet,Silverado,2012
Cust33073,Vehicle12369,Chevrolet,RAM,1999
Cust33074,Vehicle5920,Accura,RSX,1998
Cust33075,Vehicle18456,Chevrolet,Silverado,1996
Cust33076,Vehicle22975,Accura,MDX,1997
Cust33079,Vehicle13800,Accura,Silverado,2000
Cust3308,Vehicle1884,BMW,M5,2004
Cust33080,Vehicle25714,Accura,MDX,1995
Cust33081,Vehicle26242,Chevrolet,RAM,1997
Cust33082,Vehicle1861,Ford,Fusion,2013
Cust33083,Vehicle20716,Honda,CRV,2014
Cust33084,Vehicle33668,Ford,CRV,2013
Cust33085,Vehicle2198,Honda,Ultima,2012
Cust33086,Vehicle25389,Nissan,CRV,2014
Cust33087,Vehicle7954,Nissan,CRV,2012
Cust33088,Vehicle14855,Honda,CRV,2013
Cust33089,Vehicle21098,Ford,Fusion,2013
Cust3309,Vehicle18880,Volkswagen,Passat,1996
Cust33090,Vehicle30791,Ford,CRV,2013
Cust33091,Vehicle13378,Chevrolet,Grand Cherokee,2010
Cust33092,Vehicle24122,Ford,F150,2014
Cust33094,Vehicle9130,Chevrolet,Silverado,2008
Cust33095,Vehicle9517,Jeep,Silverado,2014
Cust33096,Vehicle29550,Chevrolet,F150,2013
Cust33098,Vehicle17956,Chevrolet,Silverado,2009
Cust33099,Vehicle32004,Chevrolet,3 Series,2013
Cust3310,Vehicle25270,Audi,A3,1996
Cust33100,Vehicle23778,Suburu,Forrestor,2008
Cust33101,Vehicle29784,Saab,93,2010
Cust33102,Vehicle31941,Saab,93,2011
Cust33103,Vehicle10695,Saab,93,2009
Cust33105,Vehicle14399,Saab,92x,2007
Cust33106,Vehicle19714,Saab,93,2011
Cust33107,Vehicle5850,Suburu,Forrestor,2009
Cust33108,Vehicle6325,Saab,93,2008
Cust33109,Vehicle13716,Ford,Escape,1997
Cust3311,Vehicle22956,Audi,Civic,2007
Cust33110,Vehicle9740,Ford,Escape,2000
Cust33111,Vehicle38342,Ford,Escape,1999
Cust33112,Vehicle23833,Ford,Escape,2006
Cust33114,Vehicle8355,Jeep,Escape,2006
Cust33115,Vehicle27349,Ford,Escape,2008
Cust33116,Vehicle16785,Ford,Escape,2000
Cust33117,Vehicle19303,Ford,Escape,2005
Cust33118,Vehicle33083,Honda,Maxima,1998
Cust33119,Vehicle20228,Honda,95,2000
Cust3312,Vehicle11184,Honda,Civic,2005
Cust33121,Vehicle31153,Honda,Accord,1997
Cust33122,Vehicle22705,Saab,Accord,1998
Cust33123,Vehicle33961,Honda,Accord,1997
Cust33124,Vehicle33848,Honda,Accord,1997
Cust33127,Vehicle25577,BMW,X5,2011
Cust33129,Vehicle8115,BMW,X5,2010
Cust3313,Vehicle7835,Jeep,Grand Cherokee,2000
Cust33132,Vehicle10199,BMW,A5,2004
Cust33137,Vehicle13257,Chevrolet,Silverado,1999
Cust33139,Vehicle7544,BMW,Escape,1999
Cust3314,Vehicle34661,Nissan,Maxima,2001
Cust33140,Vehicle26688,BMW,X6,1999
Cust33141,Vehicle5187,Chevrolet,X6,2001
Cust33142,Vehicle4475,Ford,X6,2000
Cust33144,Vehicle12343,BMW,X6,1998
Cust33145,Vehicle32914,Dodge,Neon,1997
Cust33147,Vehicle13924,Toyota,A5,2004
Cust33149,Vehicle35407,Toyota,A5,2002
Cust3315,Vehicle27551,Dodge,Neon,1997
Cust33151,Vehicle10335,Audi,A5,1998
Cust33155,Vehicle27738,Ford,3 Series,2012
Cust33156,Vehicle35454,Ford,F150,2007
Cust33157,Vehicle17002,Ford,Silverado,2013
Cust33158,Vehicle9832,BMW,3 Series,2010
Cust33159,Vehicle34517,BMW,3 Series,2005
Cust33160,Vehicle9174,Ford,F150,2012
Cust33161,Vehicle17645,Ford,3 Series,2005
Cust33162,Vehicle36025,Chevrolet,F150,2013
Cust33164,Vehicle9585,Chevrolet,Malibu,2009
Cust33165,Vehicle30796,Chevrolet,Malibu,2005
Cust33166,Vehicle4567,Chevrolet,Malibu,1998
Cust33167,Vehicle27426,Accura,Malibu,2004
Cust33168,Vehicle20698,Chevrolet,Malibu,2001
Cust3317,Vehicle14854,Dodge,Neon,2003
Cust33170,Vehicle8270,Chevrolet,Malibu,2010
Cust33171,Vehicle38865,Chevrolet,MDX,2002
Cust33173,Vehicle30689,Honda,CRV,2013
Cust33174,Vehicle4706,Mercedes,C300,2000
Cust33175,Vehicle18119,Mercedes,C300,2002
Cust33176,Vehicle28738,Honda,CRV,2012
Cust33177,Vehicle16753,Mercedes,C300,2009
Cust33179,Vehicle24901,Mercedes,C300,2006
Cust3318,Vehicle35719,BMW,Highlander,2001
Cust33180,Vehicle36821,Mercedes,C300,2004
Cust33181,Vehicle39801,BMW,Jetta,2006
Cust33182,Vehicle12388,???,X6,2003
Cust33183,Vehicle17078,BMW,X6,2004
Cust33184,Vehicle8134,Saab,95,2009
Cust33186,Vehicle3126,BMW,X6,2004
Cust33187,Vehicle6495,BMW,Jetta,2006
Cust33189,Vehicle17353,Volkswagen,X6,2007
Cust3319,Vehicle4479,Mercedes,Accord,2009
Cust33190,Vehicle9623,Ford,Fusion,2010
Cust33192,Vehicle36900,Ford,Fusion,2010
Cust33193,Vehicle5928,Mercedes,Fusion,2010
Cust33195,Vehicle6607,Ford,Fusion,2010
Cust33196,Vehicle38379,Ford,ML350,2008
Cust33197,Vehicle37370,Ford,Fusion,2010
Cust33198,Vehicle11682,Ford,Fusion,2010
Cust33199,Vehicle34018,Suburu,Civic,1998
Cust3320,Vehicle15140,Mercedes,E400,2007
Cust33200,Vehicle31857,Suburu,Legacy,2000
Cust33201,Vehicle2210,Nissan,Pathfinder,2000
Cust33202,Vehicle29360,Suburu,Legacy,1998
Cust33203,Vehicle4708,Nissan,Pathfinder,1999
Cust33204,Vehicle39264,Accura,MDX,2005
Cust33205,Vehicle5992,Suburu,Civic,1998
Cust33206,Vehicle10780,Nissan,Pathfinder,2000
Cust33209,Vehicle19227,Saab,93,2003
Cust3321,Vehicle22641,Volkswagen,Jetta,2007
Cust33210,Vehicle5820,Audi,93,2003
Cust33211,Vehicle6000,Audi,Passat,2005
Cust33212,Vehicle26010,Audi,A3,2005
Cust33215,Vehicle2112,Volkswagen,A3,2005
Cust33218,Vehicle10323,Saab,95,2003
Cust33219,Vehicle24323,Saab,95,2003
Cust3322,Vehicle21460,Volkswagen,Jetta,2007
Cust33223,Vehicle11507,Saab,95,2004
Cust33224,Vehicle25222,Saab,95,2003
Cust33225,Vehicle21650,Saab,Malibu,2001
Cust33228,Vehicle8745,Toyota,Camry,2005
Cust33229,Vehicle30185,Accura,MDX,2012
Cust3323,Vehicle16056,Volkswagen,Jetta,2011
Cust33230,Vehicle9173,Accura,MDX,2012
Cust33231,Vehicle38775,Accura,MDX,2006
Cust33232,Vehicle10091,Accura,MDX,2006
Cust33233,Vehicle9298,Toyota,Camry,2006
Cust33234,Vehicle25572,Accura,Malibu,1999
Cust33235,Vehicle5048,Accura,Passat,2005
Cust33236,Vehicle11420,Accura,Forrestor,2003
Cust33238,Vehicle31366,Suburu,Forrestor,2005
Cust33239,Vehicle26422,Accura,MDX,2006
Cust33240,Vehicle35659,Volkswagen,Passat,2014
